,Platform,Genre,Rating,Age
0,0.08083008926076744,-0.9049107893779488,-1.1203659896175322,0.08812555432608767
1,-0.9756764718118246,-0.24885101208772276,1.525875658857495,0.2594466416574372
2,1.9825418991914332,0.07917887655739023,-1.1203659896175322,1.9726575149709324
3,-0.5530738473827878,0.7352386538476162,0.4673789994674842,0.7734099036514858
4,-1.186977784026343,1.3912984311378422,1.525875658857495,-1.6250853189874077
5,0.08083008926076744,0.7352386538476162,0.9966273291624896,-0.2545166203366114
6,-0.5530738473827878,-0.24885101208772276,0.9966273291624896,0.6020888163201362
7,-1.6095804084553798,-1.5609705666681748,-1.1203659896175322,1.6300153403082334
8,0.7147340259043227,1.7193283197829552,-0.061869330227521314,0.08812555432608767
9,0.7147340259043227,-0.5768809007328357,0.4673789994674842,-0.2545166203366114
10,-0.5530738473827878,1.3912984311378422,0.4673789994674842,0.6020888163201362
11,-1.186977784026343,-1.5609705666681748,0.4673789994674842,0.43076772898878674
12,0.2921314014752858,0.4072087652025032,-1.1203659896175322,1.801336427639583
13,0.08083008926076744,-1.5609705666681748,-1.1203659896175322,0.7734099036514858
14,-1.3982790962408613,1.3912984311378422,0.4673789994674842,0.2594466416574372
15,1.348637962547878,1.3912984311378422,-1.1203659896175322,-0.76847988233066
16,0.7147340259043227,-0.9049107893779488,0.9966273291624896,-0.4258377076679609
17,0.7147340259043227,1.0632685424927293,0.4673789994674842,-0.4258377076679609
18,-1.186977784026343,-0.24885101208772276,1.525875658857495,-1.6250853189874077
19,-0.5530738473827878,0.4072087652025032,0.4673789994674842,0.9447309909828353
20,0.08083008926076744,1.3912984311378422,0.4673789994674842,0.43076772898878674
21,1.9825418991914332,1.0632685424927293,-1.1203659896175322,-0.9398009696620095
22,0.9260353381188411,-0.5768809007328357,0.9966273291624896,-0.5971587949993105
23,-1.186977784026343,-0.9049107893779488,0.4673789994674842,-1.6250853189874077
24,-0.7643751595973062,1.0632685424927293,-0.061869330227521314,-0.08319553300526186
25,1.348637962547878,-0.24885101208772276,-0.061869330227521314,-0.5971587949993105
26,-0.7643751595973062,-0.9049107893779488,0.9966273291624896,-0.4258377076679609
27,1.1373366503333595,-1.2329406780230616,-1.1203659896175322,0.9447309909828353
28,0.2921314014752858,1.7193283197829552,0.9966273291624896,1.116052078314185
29,-1.6095804084553798,-1.8890004553132878,-1.1203659896175322,1.9726575149709324
30,-1.3982790962408613,-1.8890004553132878,-1.1203659896175322,-0.5971587949993105
31,1.5599392747623964,1.3912984311378422,1.525875658857495,-1.6250853189874077
32,0.08083008926076744,0.4072087652025032,0.4673789994674842,0.7734099036514858
33,-1.186977784026343,-1.5609705666681748,-1.1203659896175322,0.9447309909828353
34,0.5034327136898042,0.7352386538476162,-1.1203659896175322,-1.4537642316560582
35,0.08083008926076744,-1.8890004553132878,-1.1203659896175322,0.7734099036514858
36,0.2921314014752858,-0.9049107893779488,-1.1203659896175322,1.6300153403082334
37,-1.8208817206698982,-1.8890004553132878,1.525875658857495,-1.2824431443247086
38,1.348637962547878,-0.24885101208772276,1.525875658857495,-0.9398009696620095
39,0.08083008926076744,1.0632685424927293,0.4673789994674842,0.7734099036514858
40,0.2921314014752858,-1.5609705666681748,-1.1203659896175322,1.6300153403082334
41,0.2921314014752858,0.4072087652025032,-1.1203659896175322,1.6300153403082334
42,0.9260353381188411,0.4072087652025032,0.4673789994674842,-0.2545166203366114
43,0.08083008926076744,-0.5768809007328357,-1.1203659896175322,0.08812555432608767
44,0.7147340259043227,-0.9049107893779488,-0.061869330227521314,-0.2545166203366114
45,1.5599392747623964,0.4072087652025032,-1.1203659896175322,-1.6250853189874077
46,-0.5530738473827878,0.07917887655739023,0.4673789994674842,0.7734099036514858
47,-1.3982790962408613,-1.5609705666681748,-1.1203659896175322,0.08812555432608767
48,1.5599392747623964,1.3912984311378422,-1.1203659896175322,-1.4537642316560582
49,0.08083008926076744,0.7352386538476162,0.9966273291624896,0.43076772898878674
50,-0.7643751595973062,-0.24885101208772276,0.9966273291624896,-0.4258377076679609
51,1.1373366503333595,-0.24885101208772276,-1.1203659896175322,1.116052078314185
52,0.9260353381188411,1.7193283197829552,-1.1203659896175322,-0.4258377076679609
